uf;ano;nom_cnaediv.x;nom_cnaediv;cod_cnaediv;empresa;emprego;Massa Salarial;salario;rlv;rlv_def;mass_sal_def;salario_def;tam_empr;pr;ql;hhm;empresa_norm1;emprego_norm;rlv_def_norm;mass_sal_def_norm;salario_def_norm;tam_empr_norm;pr_norm;ql_norm;hhm_norm
São Paulo;2017;fabrica_o_de_outros_equipamentos_de_transporte_exceto_ve_culos_automotores;Fabricação de outros equipamentos de transporte, exceto veículos automotores;30;348;26443;172740717.2;6532.568815;19916640;22812146.24;185756087;7024.773549;75.98563218;0.37;1.313926506;0.089;0.264;1.123;1.922;2.437;3.929;0.023;0.000;0.000;0.000
São Paulo;2017;fabrica_o_de_m_veis;Fabricação de móveis;31;3943;53142;113489164.9;2135.583247;7521744;8615264.628;122040150.9;2296.491492;13.47755516;0.23;0.807744451;-0.055;2.736;2.101;0.663;1.474;0.496;0.005;0.000;0.000;0.000
São Paulo;2017;fabrica_o_de_produtos_diversos;Fabricação de produtos diversos;32;3910;63506;158574747.1;2497.004175;10864816;12444356.65;170522763.8;2685.144141;16.24194373;0.45;1.58454231;0.166;2.958;2.748;1.030;2.235;0.865;0.009;0.000;0.001;0.000
São Paulo;2017;manuten_o_repara_o_e_instala_o_de_m_quinas_e_equipamentos;Manutenção, reparação e instalação de máquinas e equipamentos;33;7097;53844;163061683.5;3028.409545;8085537;9261022.565;175347774.2;3256.588927;7.586867691;0.32;1.111217581;0.032;5.433;2.241;0.717;2.206;0.882;0.001;0.000;0.000;0.000
São Paulo;2016;fabrica_o_de_produtos_aliment_cios;Fabricação de produtos alimentícios;10;7792;365482;1014103830;2774.702529;154012687;175096435.2;1128095919;3086.59775;46.90477413;0.25;0.862535209;-0.039;5.237;14.650;13.725;14.171;1.073;0.018;0.000;0.000;0.000
São Paulo;2016;fabrica_o_de_bebidas;Fabricação de bebidas;11;425;30359;113192949.1;3728.480817;21803154;24787922.44;125916597.7;4147.58713;71.43294118;0.25;0.857988539;-0.041;0.286;1.216;1.946;1.588;1.576;0.018;0.000;0.000;0.000
São Paulo;2016;fabrica_o_de_produtos_do_fumo;Fabricação de produtos do fumo;12;24;1891;7777369.55;4112.834241;103512;117682.3971;8651598.179;4575.144463;78.79166667;0.14;0.474273506;-0.151;0.013;0.065;-0.041;0.090;1.250;0.031;0.000;0.000;0.000
São Paulo;2016;fabrica_o_de_produtos_t_xteis;Fabricação de produtos têxteis;13;3187;88137;186775942.2;2119.15475;15102284;17169728.95;207770813.9;2357.361992;27.65516159;0.35;1.22180829;0.064;2.424;3.716;1.406;2.657;0.655;0.010;0.000;0.001;0.000
São Paulo;2016;confec_o_de_artigos_do_vestu_rio_e_acess_rios;Confecção de artigos do vestuário e acessórios;14;13247;142910;227696934.6;1593.289025;11167560;12696356.28;253291601;1772.385424;10.78810297;0.25;0.861169655;-0.040;9.809;5.727;0.986;3.103;0.403;0.001;0.000;0.000;0.000
São Paulo;2016;prepara_o_de_couros_e_fabrica_o_de_artefatos_de_couro_artigos_para_viagem_e_cal_ados;Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados;15;3302;52845;82616774.11;1563.379205;7045257;8009725.753;91903455;1739.11354;16.00393701;0.15;0.540480341;-0.132;2.483;1.896;0.574;1.016;0.218;-0.021;0.000;0.000;0.000
São Paulo;2016;fabrica_o_de_produtos_de_madeira;Fabricação de produtos de madeira;16;1683;23022;50550083.17;2195.72944;3621134;4116853.403;56232252.4;2442.544192;13.67914439;0.14;0.486233042;-0.147;0.995;0.797;0.290;0.629;0.729;0.004;0.000;-0.001;0.000
São Paulo;2016;fabrica_o_de_celulose_papel_e_produtos_de_papel;Fabricação de celulose, papel e produtos de papel;17;1623;70175;265610246.4;3784.969667;33219994;37767684.2;295466623.9;4210.425706;43.23783118;0.41;1.42814569;0.123;1.266;3.009;3.105;3.854;1.426;0.012;0.000;0.001;0.000
São Paulo;2016;impress_o_e_reprodu_o_de_grava_es;Impressão e reprodução de gravações;18;3370;40467;105921679.9;2617.482884;7237456;8228236.062;117827988.9;2911.705559;12.00801187;0.38;1.334210162;0.096;2.475;1.723;0.683;1.520;0.891;0.006;0.000;0.001;0.000
São Paulo;2016;fabrica_o_de_coque_de_produtos_derivados_do_petr_leo_e_de_biocombust_veis;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;19;175;41408;185639951;4483.19047;88608011;100738109;206507129.6;4987.131222;236.6171429;0.29;1.009750328;0.003;0.133;1.702;8.184;2.418;-0.212;0.016;0.000;0.000;0.000
São Paulo;2016;fabrica_o_de_produtos_qu_micos;Fabricação de produtos químicos;20;3379;128250;649367261.9;5063.292491;117236425;133285643.5;722360508.2;5632.44061;37.95501628;0.48;1.667210841;0.191;2.638;5.578;11.096;9.541;2.140;0.017;0.000;0.001;0.000
São Paulo;2016;fabrica_o_de_produtos_farmoqu_micos_e_farmac_uticos;Fabricação de produtos farmoquímicos e farmacêuticos;21;336;56465;389663470.1;6900.973525;32251549;36666662.78;433464264;7676.689348;168.0505952;0.55;1.926064397;0.265;0.264;2.484;3.147;5.796;4.216;0.114;0.001;0.001;0.000
São Paulo;2016;fabrica_o_de_produtos_de_borracha_e_de_material_pl_stico;Fabricação de produtos de borracha e de material plástico;22;5761;174661;482987398.4;2765.284742;47312688;53789614.14;537278429.4;3076.12134;30.31782677;0.44;1.54267673;0.155;4.541;7.545;4.507;7.024;0.903;0.008;0.000;0.001;0.000
São Paulo;2016;fabrica_o_de_produtos_de_minerais_n_o_met_licos;Fabricação de produtos de minerais não-metálicos;23;4942;98170;253568487.9;2582.952917;24399951;27740211.03;282071290.8;2873.294192;19.86442736;0.25;0.885715007;-0.033;3.382;3.953;2.231;3.521;0.823;0.006;0.000;0.000;0.000
São Paulo;2016;metalurgia;Metalurgia;24;1441;52923;204383827.9;3861.909339;33141513;37678459.45;227357944.4;4296.013914;36.72657876;0.27;0.928109634;-0.021;1.125;2.148;2.857;2.794;1.272;-0.005;0.000;0.000;0.000
São Paulo;2016;fabrica_o_de_produtos_de_metal_exceto_m_quinas_e_equipamentos;Fabricação de produtos de metal, exceto máquinas e equipamentos;25;11472;164960;442710500.2;2683.744546;29416636;33443661.03;492474137.1;2985.415477;14.37935844;0.40;1.407935177;0.117;8.663;7.064;2.735;6.382;0.839;0.006;0.000;0.001;0.000
São Paulo;2016;fabrica_o_de_equipamentos_de_inform_tica_produtos_eletr_nicos_e_pticos;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;26;1542;54509;198188851.3;3635.892261;36879457;41928113.7;220466610.7;4044.590998;35.34954604;0.44;1.525937283;0.151;1.227;2.352;3.523;2.888;1.653;0.015;0.000;0.001;0.000
São Paulo;2016;fabrica_o_de_m_quinas_aparelhos_e_materiais_el_tricos;Fabricação de máquinas, aparelhos e materiais elétricos;27;2100;81045;306014157.1;3775.85486;30870849;35096950.23;340412205.9;4200.286333;38.59285714;0.44;1.535825563;0.153;1.672;3.500;2.929;4.475;1.593;-0.002;0.000;0.001;0.000
São Paulo;2016;fabrica_o_de_m_quinas_e_equipamentos;Fabricação de máquinas e equipamentos;28;5975;157859;622396483.7;3942.73677;54323638;61760336.4;692358033.2;4385.926892;26.41991632;0.48;1.688658177;0.197;4.722;6.873;5.211;9.104;1.445;0.010;0.000;0.001;0.000
São Paulo;2016;fabrica_o_de_ve_culos_automotores_reboques_e_carrocerias;Fabricação de veículos automotores, reboques e carrocerias;29;2294;209763;975463389.1;4650.311967;109295710;124257874.9;1085112033;5173.038299;91.43984307;0.54;1.894165943;0.256;1.787;9.215;10.475;14.416;2.271;0.062;0.001;0.001;0.000
São Paulo;2016;fabrica_o_de_outros_equipamentos_de_transporte_exceto_ve_culos_automotores;Fabricação de outros equipamentos de transporte, exceto veículos automotores;30;359;28609;183154561.8;6401.991044;23622027;26855792.2;203742366;7121.617882;79.6908078;0.35;1.227996917;0.065;0.272;1.207;2.267;2.665;4.024;0.027;0.000;0.000;0.000
São Paulo;2016;fabrica_o_de_m_veis;Fabricação de móveis;31;4036;53687;108827313.9;2027.070126;7367238;8375784.722;121060235.7;2254.926438;13.30203171;0.23;0.79806247;-0.058;2.796;2.121;0.653;1.463;0.500;0.005;0.000;0.000;0.000
São Paulo;2016;fabrica_o_de_produtos_diversos;Fabricação de produtos diversos;32;4027;64606;151453402.7;2344.262185;10231392;11632030.46;168477783.5;2607.773017;16.04320834;0.45;1.567896588;0.163;3.055;2.795;0.968;2.206;0.825;0.008;0.000;0.001;0.000
São Paulo;2016;manuten_o_repara_o_e_instala_o_de_m_quinas_e_equipamentos;Manutenção, reparação e instalação de máquinas e equipamentos;33;6815;50478;147057233.5;2913.293583;6677349;7591452.555;163587455.3;3240.76737;7.406896552;0.30;1.061764946;0.018;5.207;2.090;0.579;2.040;0.889;0.001;0.000;0.000;0.000
São Paulo;2015;fabrica_o_de_produtos_aliment_cios;Fabricação de produtos alimentícios;10;7723;376875;951815804.5;2525.54774;137681495;174448736.2;1151336903;3054.956956;48.79904182;0.25;0.864579162;-0.039;5.197;15.099;13.551;14.449;1.049;0.019;0.000;0.000;0.000
São Paulo;2015;fabrica_o_de_bebidas;Fabricação de bebidas;11;425;30264;106196660.6;3509.009403;21220576;26887438.03;128457768.5;4244.573371;71.20941176;0.23;0.817884363;-0.052;0.289;1.200;2.098;1.614;1.634;0.010;0.000;0.000;0.000
São Paulo;2015;fabrica_o_de_produtos_do_fumo;Fabricação de produtos do fumo;12;18;1789;6759969.11;3778.630022;53718;68063.15701;8177004.27;4570.712281;99.38888889;0.13;0.452797256;-0.156;0.008;0.060;-0.052;0.083;1.178;0.051;0.000;0.000;0.000
São Paulo;2015;fabrica_o_de_produtos_t_xteis;Fabricação de produtos têxteis;13;3379;91811;180753041.9;1968.751478;14789583;18739076.47;218642773.6;2381.444202;27.17105653;0.35;1.236728412;0.067;2.574;3.874;1.537;2.801;0.674;0.008;0.000;0.000;0.000
São Paulo;2015;confec_o_de_artigos_do_vestu_rio_e_acess_rios;Confecção de artigos do vestuário e acessórios;14;14311;151605;221629047.2;1461.884814;10870089;13772898.74;268087270.2;1768.327365;10.59359933;0.25;0.865489384;-0.038;10.602;6.075;1.073;3.285;0.406;0.001;0.000;0.000;0.000
São Paulo;2015;prepara_o_de_couros_e_fabrica_o_de_artefatos_de_couro_artigos_para_viagem_e_cal_ados;Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados;15;3537;56211;80178829.63;1426.39038;6281278;7958665.824;96986039.67;1725.392533;15.89228159;0.16;0.577557545;-0.120;2.660;2.054;0.562;1.089;0.215;-0.021;0.000;0.000;0.000
São Paulo;2015;fabrica_o_de_produtos_de_madeira;Fabricação de produtos de madeira;16;1697;24497;51675898.19;2109.478638;4135618;5240016.703;62508279.74;2551.670806;14.43547437;0.14;0.48776523;-0.146;0.985;0.847;0.381;0.707;0.805;0.005;0.000;-0.001;0.000
São Paulo;2015;fabrica_o_de_celulose_papel_e_produtos_de_papel;Fabricação de celulose, papel e produtos de papel;17;1654;73509;256755162.7;3492.839826;31412313;39800833.83;310576576.3;4225.014302;44.44316808;0.41;1.45454149;0.130;1.290;3.156;3.275;4.057;1.423;0.014;0.000;0.001;0.000
São Paulo;2015;impress_o_e_reprodu_o_de_grava_es;Impressão e reprodução de gravações;18;3522;43240;106812472;2470.223682;6223178;7885050.473;129202667.3;2988.035783;12.27711528;0.38;1.339753772;0.097;2.592;1.841;0.650;1.670;0.940;0.006;0.000;0.001;0.000
São Paulo;2015;fabrica_o_de_coque_de_produtos_derivados_do_petr_leo_e_de_biocombust_veis;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;19;182;43468;180392461.8;4150.006023;94592136;119852552.3;218206608.1;5019.936691;238.8351648;0.29;1.008301676;0.002;0.138;1.785;9.801;2.551;-0.101;0.020;0.000;0.000;0.000
São Paulo;2015;fabrica_o_de_produtos_qu_micos;Fabricação de produtos químicos;20;3376;130368;618215074.4;4742.076847;115496009;146338713.2;747806272.6;5736.118316;38.61611374;0.48;1.696573931;0.199;2.632;5.676;12.191;9.885;2.136;0.017;0.000;0.001;0.000
São Paulo;2015;fabrica_o_de_produtos_farmoqu_micos_e_farmac_uticos;Fabricação de produtos farmoquímicos e farmacêuticos;21;340;56947;365912484.1;6425.491845;31945702;40476662.03;442615623.9;7772.413365;167.4911765;0.55;1.936406506;0.267;0.268;2.505;3.482;5.921;4.347;0.115;0.001;0.001;0.000
São Paulo;2015;fabrica_o_de_produtos_de_borracha_e_de_material_pl_stico;Fabricação de produtos de borracha e de material plástico;22;5880;180518;460330052.8;2550.050703;45058570;57091264.09;556825149.1;3084.596268;30.70034014;0.44;1.535747727;0.153;4.638;7.791;4.776;7.272;0.899;0.007;0.000;0.001;0.000
São Paulo;2015;fabrica_o_de_produtos_de_minerais_n_o_met_licos;Fabricação de produtos de minerais não-metálicos;23;5068;105380;250450853;2376.645028;25092330;31793127.01;302950747.5;2874.841028;20.79321231;0.25;0.865020879;-0.038;3.469;4.222;2.539;3.769;0.821;0.005;0.000;0.000;0.000
São Paulo;2015;metalurgia;Metalurgia;24;1510;61544;230197898.9;3740.379223;39981570;50658473.44;278452337.9;4524.44329;40.75761589;0.29;1.010064253;0.003;1.178;2.529;3.936;3.466;1.400;-0.001;0.000;0.000;0.000
São Paulo;2015;fabrica_o_de_produtos_de_metal_exceto_m_quinas_e_equipamentos;Fabricação de produtos de metal, exceto máquinas e equipamentos;25;11994;180507;453861312.6;2514.369596;31445496;39842878.21;549000421.6;3041.435632;15.04977489;0.40;1.404952928;0.115;9.063;7.724;3.277;7.116;0.869;0.006;0.000;0.001;0.000
São Paulo;2015;fabrica_o_de_equipamentos_de_inform_tica_produtos_eletr_nicos_e_pticos;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;26;1609;62250;213967925.5;3437.235751;41809587;52974654.39;258820212.3;4157.754415;38.68862648;0.46;1.603262065;0.172;1.280;2.697;4.457;3.401;1.582;0.017;0.000;0.001;0.000
São Paulo;2015;fabrica_o_de_m_quinas_aparelhos_e_materiais_el_tricos;Fabricação de máquinas, aparelhos e materiais elétricos;27;2172;88989;312449142.1;3511.098474;33261190;42143445.35;377945213.6;4247.100357;40.97099448;0.45;1.574673661;0.164;1.732;3.850;3.523;4.973;1.662;0.001;0.000;0.001;0.000
São Paulo;2015;fabrica_o_de_m_quinas_e_equipamentos;Fabricação de máquinas e equipamentos;28;6160;175012;647812419;3701.531432;56598498;71712879.4;783607858.3;4477.452165;28.41103896;0.48;1.699069415;0.199;4.868;7.621;6.036;10.305;1.473;0.010;0.000;0.001;0.000
São Paulo;2015;fabrica_o_de_ve_culos_automotores_reboques_e_carrocerias;Fabricação de veículos automotores, reboques e carrocerias;29;2388;229299;1001062250;4365.750612;110470886;139971653.1;1210906464;5280.905995;96.02135678;0.54;1.888139863;0.253;1.862;10.068;11.792;16.085;2.361;0.065;0.000;0.001;0.000
São Paulo;2015;fabrica_o_de_outros_equipamentos_de_transporte_exceto_ve_culos_automotores;Fabricação de outros equipamentos de transporte, exceto veículos automotores;30;382;32214;196191833.4;6090.266139;22725012;28793627.09;237317868.4;7366.917129;84.32984293;0.33;1.150214364;0.043;0.290;1.347;2.406;3.091;4.285;0.019;0.000;0.000;0.000
São Paulo;2015;fabrica_o_de_m_veis;Fabricação de móveis;31;4152;58660;110216407.5;1878.902275;7417550;9398374.293;133320140.9;2272.76067;14.12813102;0.23;0.803783551;-0.056;2.874;2.319;0.728;1.613;0.509;0.005;0.000;0.000;0.000
São Paulo;2015;fabrica_o_de_produtos_diversos;Fabricação de produtos diversos;32;4020;66367;142517337.4;2147.41268;10164179;12878478.56;172392041.6;2597.556641;16.50920398;0.45;1.577756718;0.165;3.046;2.872;1.071;2.257;0.830;0.009;0.000;0.001;0.000
São Paulo;2015;manuten_o_repara_o_e_instala_o_de_m_quinas_e_equipamentos;Manutenção, reparação e instalação de máquinas e equipamentos;33;6727;50297;136263744.8;2709.182353;8373090;10609087.07;164827561.4;3277.08534;7.476884198;0.29;1.000078684;0.000;5.144;2.063;0.836;2.031;0.796;0.000;0.000;0.000;0.000
São Paulo;2014;fabrica_o_de_produtos_aliment_cios;Fabricação de produtos alimentícios;10;7638;379371;904352087.9;2383.819765;133633032;179501531.8;1192704002;3143.898722;49.66889238;0.25;0.870045271;-0.037;5.158;15.213;14.121;15.005;1.113;0.019;0.000;0.000;0.000
São Paulo;2014;fabrica_o_de_bebidas;Fabricação de bebidas;11;416;30958;101075375.4;3264.919421;18679718;25091386.04;133303175.2;4305.936274;74.41826923;0.22;0.786625938;-0.061;0.282;1.218;1.959;1.670;1.655;0.010;0.000;0.000;0.000
São Paulo;2014;fabrica_o_de_produtos_do_fumo;Fabricação de produtos do fumo;12;21;1576;5767380.85;3659.505615;56520;75920.05078;7606305.458;4826.33595;75.04761905;0.12;0.404461067;-0.170;0.011;0.050;-0.050;0.073;1.135;0.032;0.000;0.000;0.000
São Paulo;2014;fabrica_o_de_produtos_t_xteis;Fabricação de produtos têxteis;13;3497;105225;192096276.2;1825.576396;16257146;21837285.03;253346014.8;2407.659917;30.09007721;0.36;1.248667046;0.071;2.666;4.445;1.796;3.252;0.683;0.009;0.000;0.001;0.000
São Paulo;2014;confec_o_de_artigos_do_vestu_rio_e_acess_rios;Confecção de artigos do vestuário e acessórios;14;15080;169770;229307006.2;1350.692149;11484571;15426560.75;302421355.2;1781.359222;11.25795756;0.25;0.872213583;-0.036;11.182;6.811;1.202;3.715;0.410;0.000;0.000;0.000;0.000
São Paulo;2014;prepara_o_de_couros_e_fabrica_o_de_artefatos_de_couro_artigos_para_viagem_e_cal_ados;Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados;15;3761;65007;84734331.83;1303.464732;7627790;10245969.64;111751803.4;1719.073382;17.2844988;0.17;0.613049468;-0.110;2.827;2.415;0.760;1.273;0.228;-0.018;0.000;0.000;0.000
São Paulo;2014;fabrica_o_de_produtos_de_madeira;Fabricação de produtos de madeira;16;1741;26059;50744655.68;1947.298656;4247664;5705641.659;66924547.12;2568.19322;14.96783458;0.14;0.483847608;-0.147;1.006;0.898;0.416;0.758;0.809;0.005;0.000;-0.001;0.000
São Paulo;2014;fabrica_o_de_celulose_papel_e_produtos_de_papel;Fabricação de celulose, papel e produtos de papel;17;1700;76214;243367112.3;3193.207446;30133839;40477045.07;320964514.5;4211.358996;44.83176471;0.41;1.44900824;0.128;1.328;3.271;3.366;4.198;1.395;0.011;0.000;0.001;0.000
São Paulo;2014;impress_o_e_reprodu_o_de_grava_es;Impressão e reprodução de gravações;18;3667;47481;114090382.7;2402.863939;6689021;8984975.478;150468006.8;3169.015117;12.94818653;0.39;1.367399118;0.105;2.708;2.026;0.741;1.955;1.088;0.006;0.000;0.001;0.000
São Paulo;2014;fabrica_o_de_coque_de_produtos_derivados_do_petr_leo_e_de_biocombust_veis;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;19;181;43417;181714907;4185.340005;96530755;129664186.5;239654554.6;5519.8322;239.8729282;0.27;0.960693162;-0.011;0.138;1.770;10.590;2.825;0.423;0.012;0.000;0.000;0.000
São Paulo;2014;fabrica_o_de_produtos_qu_micos;Fabricação de produtos químicos;20;3370;137427;608009703.7;4424.237622;106570992;143150656.8;801873094.2;5834.902124;40.77952522;0.49;1.70956177;0.202;2.623;5.987;11.930;10.609;2.293;0.020;0.000;0.001;0.000
São Paulo;2014;fabrica_o_de_produtos_farmoqu_micos_e_farmac_uticos;Fabricação de produtos farmoquímicos e farmacêuticos;21;348;56054;340428119;6073.217236;30652111;41173209.9;448973342.8;8009.657523;161.0747126;0.54;1.909871898;0.259;0.273;2.463;3.541;6.008;4.590;0.109;0.001;0.001;0.000
São Paulo;2014;fabrica_o_de_produtos_de_borracha_e_de_material_pl_stico;Fabricação de produtos de borracha e de material plástico;22;6016;201221;475215003.4;2361.657101;48172702;64707607.61;626736913.8;3114.669511;33.44763963;0.44;1.551231808;0.157;4.751;8.692;5.437;8.190;0.919;0.008;0.000;0.001;0.000
São Paulo;2014;fabrica_o_de_produtos_de_minerais_n_o_met_licos;Fabricação de produtos de minerais não-metálicos;23;5080;114079;252790798.6;2215.927547;27346017;36732324.83;333392935.4;2922.47421;22.45649606;0.25;0.876834649;-0.035;3.480;4.581;2.945;4.161;0.863;0.006;0.000;0.000;0.000
São Paulo;2014;metalurgia;Metalurgia;24;1587;69921;241839438;3458.752563;37909983;50922290.07;318949742.5;4561.572954;44.05860113;0.30;1.036801804;0.010;1.238;2.883;3.924;3.979;1.330;-0.001;0.000;0.000;0.000
São Paulo;2014;fabrica_o_de_produtos_de_metal_exceto_m_quinas_e_equipamentos;Fabricação de produtos de metal, exceto máquinas e equipamentos;25;12232;206761;480470519;2323.796649;35778223;48058820.01;633668146.1;3064.737286;16.90328646;0.41;1.424638234;0.121;9.263;8.859;3.973;8.224;0.890;0.007;0.000;0.001;0.000
São Paulo;2014;fabrica_o_de_equipamentos_de_inform_tica_produtos_eletr_nicos_e_pticos;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;26;1685;73404;232432990.9;3166.48944;40346875;54195626.31;306544057.6;4176.121976;43.56320475;0.44;1.540884504;0.154;1.342;3.169;4.525;4.024;1.631;0.017;0.000;0.001;0.000
